,상권구분코드명,상권코드,상권코드명,분기당매출건수,주중매출건수,주말매출건수,월요일매출건수,화요일매출건수,수요일매출건수,목요일매출건수,금요일매출건수,토요일매출건수,일요일매출건수,시간대00~06매출건수,시간대06~11매출건수,시간대11~14매출건수,시간대14~17매출건수,시간대17~21매출건수,시간대21~24매출건수,남성매출건수,여성매출건수,연령대10매출건수,연령대20매출건수,연령대30매출건수,연령대40매출건수,연령대50매출건수,연령대60이상매출건수
597,발달상권,2120098,DMC(디지털미디어시티),60957,52386.0,8571.0,9243.0,10913.0,11036.0,10699.0,10495.0,4654.0,3917.0,4.0,118.0,39901.0,5288.0,14537.0,1109.0,23586.0,23592.0,216.0,12679.0,16842.0,10545.0,5396.0,1497.0
598,발달상권,2120097,충정로역,5457,4560.0,897.0,714.0,984.0,947.0,897.0,1018.0,456.0,441.0,36.0,23.0,2893.0,498.0,1555.0,452.0,1835.0,2705.0,12.0,998.0,1551.0,926.0,818.0,237.0
599,발달상권,2120096,"이화여대(이대역, 이대)",10600,8026.0,2574.0,1452.0,1589.0,1576.0,1632.0,1777.0,1254.0,1320.0,,153.0,4224.0,2178.0,3989.0,56.0,4494.0,5754.0,299.0,3458.0,2067.0,1624.0,1812.0,987.0
600,발달상권,2120095,홍제역,6823,5516.0,1307.0,1078.0,1145.0,1174.0,1074.0,1045.0,634.0,673.0,63.0,60.0,2887.0,692.0,2798.0,323.0,3143.0,3546.0,531.0,1522.0,1434.0,1601.0,1180.0,425.0
601,발달상권,2120094,"신촌역(신촌역, 신촌로터리)",123111,83825.0,39286.0,14096.0,14437.0,17655.0,16845.0,20792.0,20075.0,19211.0,1079.0,155.0,30615.0,22199.0,52314.0,16749.0,50697.0,71229.0,3929.0,69685.0,22564.0,9060.0,13555.0,3126.0
602,발달상권,2120093,연희동,16840,11060.0,5681.0,1908.0,1629.0,2350.0,2291.0,2882.0,3078.0,2603.0,138.0,99.0,6395.0,2846.0,6197.0,1165.0,5837.0,8883.0,57.0,3562.0,4469.0,3237.0,2195.0,1199.0
603,발달상권,2120091,본서부병원,12337,9056.0,3281.0,1956.0,2240.0,954.0,1802.0,2104.0,1842.0,1439.0,,5.0,5201.0,2015.0,4966.0,150.0,6028.0,5816.0,197.0,2049.0,2618.0,3352.0,2466.0,1164.0
604,발달상권,2120090,연신내역,1492,864.0,628.0,82.0,151.0,162.0,207.0,262.0,289.0,339.0,216.0,,,,675.0,601.0,948.0,544.0,39.0,352.0,465.0,396.0,192.0,48.0
605,발달상권,2120087,응암역,6679,4688.0,1991.0,936.0,914.0,893.0,952.0,993.0,875.0,1116.0,,29.0,2424.0,1433.0,2541.0,252.0,2534.0,4145.0,45.0,1174.0,1950.0,1854.0,1147.0,509.0
606,발달상권,2120085,은행사거리,37197,26165.0,11032.0,5013.0,4646.0,5445.0,5390.0,5671.0,5906.0,5126.0,75.0,38.0,11722.0,7054.0,16107.0,2201.0,15948.0,19562.0,2214.0,3646.0,3685.0,14840.0,9632.0,1492.0
607,발달상권,2120084,공릉역,2660,1721.0,939.0,327.0,348.0,344.0,279.0,423.0,424.0,515.0,,,745.0,601.0,1211.0,103.0,1147.0,1363.0,92.0,671.0,419.0,751.0,429.0,150.0
608,발달상권,2120083,등나무근린공원,6596,5037.0,1559.0,997.0,1103.0,1055.0,888.0,994.0,1137.0,422.0,,5.0,2484.0,1128.0,2797.0,182.0,2611.0,3985.0,186.0,971.0,1156.0,2547.0,1294.0,442.0
609,발달상권,2120081,노원역,73362,49233.0,24129.0,9508.0,9107.0,9318.0,9751.0,11549.0,12332.0,11797.0,1901.0,1900.0,24424.0,14128.0,26300.0,4709.0,29819.0,41679.0,1554.0,16764.0,16931.0,17583.0,14438.0,4224.0
610,발달상권,2120080,마들역,3767,2920.0,847.0,528.0,657.0,669.0,578.0,488.0,578.0,269.0,,,1492.0,424.0,1556.0,26.0,1815.0,1683.0,80.0,570.0,1220.0,688.0,597.0,343.0
611,발달상권,2120078,미아사거리역,9158,5384.0,3774.0,1132.0,980.0,865.0,1101.0,1306.0,1960.0,1814.0,11.0,5.0,2232.0,2548.0,3649.0,713.0,3992.0,4786.0,99.0,1434.0,2739.0,2685.0,1332.0,485.0
612,발달상권,2120076,수유역,21878,16121.0,5757.0,2811.0,3279.0,3348.0,3509.0,3174.0,2757.0,3000.0,410.0,559.0,8274.0,4065.0,7204.0,1366.0,9760.0,11715.0,325.0,4555.0,5514.0,5581.0,4048.0,1455.0
613,발달상권,2120075,월곡역,9688,8969.0,719.0,2136.0,1406.0,1906.0,2051.0,1470.0,719.0,719.0,,107.0,5160.0,1360.0,3048.0,13.0,3392.0,6296.0,370.0,3684.0,1859.0,1434.0,2168.0,173.0
614,발달상권,2120074,안암역,6179,4432.0,1747.0,265.0,871.0,1079.0,1144.0,1073.0,919.0,828.0,,,2524.0,838.0,2738.0,79.0,2812.0,2737.0,65.0,2663.0,1042.0,655.0,908.0,218.0
615,발달상권,2120072,성신여대,31352,22398.0,8954.0,3853.0,4328.0,4412.0,4499.0,5306.0,5105.0,3849.0,665.0,93.0,8852.0,6319.0,12662.0,2761.0,13131.0,18061.0,1957.0,12360.0,5739.0,5425.0,4631.0,1082.0
616,발달상권,2120070,한성대입구역,18542,13676.0,4866.0,1662.0,2567.0,2523.0,3308.0,3616.0,3373.0,1493.0,398.0,,5737.0,2643.0,7544.0,2220.0,6825.0,10052.0,214.0,4594.0,4446.0,3946.0,2661.0,1016.0
617,발달상권,2120069,상봉역,2296,1320.0,798.0,314.0,186.0,279.0,292.0,249.0,371.0,427.0,,136.0,898.0,506.0,714.0,42.0,872.0,1246.0,7.0,338.0,635.0,636.0,311.0,191.0
618,발달상권,2120067,장안동사거리,2608,1819.0,784.0,285.0,373.0,315.0,346.0,500.0,351.0,433.0,,5.0,825.0,506.0,1239.0,33.0,1321.0,1106.0,71.0,402.0,473.0,905.0,396.0,180.0
619,발달상권,2120065,회기역,18316,11998.0,6318.0,3230.0,2709.0,2813.0,3230.0,3246.0,3315.0,3003.0,,,5954.0,2535.0,9740.0,87.0,10264.0,8052.0,288.0,3553.0,4449.0,4554.0,4109.0,1363.0
620,발달상권,2120064,경희대학교(경희대),18914,14988.0,3926.0,2654.0,2817.0,2898.0,3374.0,3245.0,2442.0,1484.0,387.0,68.0,7853.0,3918.0,5795.0,893.0,7460.0,9380.0,386.0,8623.0,2931.0,2040.0,2251.0,615.0
621,발달상권,2120063,청량리역(청량리),12643,1464.0,17.0,6.0,1420.0,11.0,11.0,16.0,6.0,11.0,6.0,497.0,5542.0,2583.0,33.0,22.0,27.0,34.0,70.0,38.0,12.0,11.0,1824.0,646.0
622,발달상권,2120062,신설동역,6832,6335.0,497.0,1131.0,1329.0,1324.0,1275.0,1276.0,29.0,468.0,,85.0,4465.0,965.0,1308.0,9.0,3302.0,3114.0,107.0,1402.0,1553.0,1720.0,985.0,648.0
623,발달상권,2120061,올림픽대교북단,2560,1829.0,731.0,236.0,390.0,307.0,484.0,412.0,352.0,379.0,,,974.0,368.0,1173.0,45.0,977.0,1406.0,97.0,287.0,508.0,764.0,553.0,174.0
624,발달상권,2120060,강변역(테크노마트),11347,8165.0,3168.0,1734.0,1562.0,1542.0,1466.0,1861.0,1711.0,1457.0,,14.0,5821.0,2271.0,3231.0,10.0,5316.0,5303.0,232.0,2239.0,2630.0,3022.0,1615.0,879.0
625,발달상권,2120059,구삼강변맛길,3741,3127.0,577.0,418.0,506.0,517.0,872.0,814.0,567.0,10.0,60.0,328.0,943.0,477.0,685.0,1211.0,1628.0,1639.0,37.0,576.0,744.0,884.0,794.0,268.0
626,발달상권,2120057,아차산역,26035,18904.0,7097.0,3330.0,3499.0,2994.0,4036.0,5045.0,3061.0,4036.0,,34.0,11403.0,5382.0,9216.0,,11100.0,13858.0,303.0,3667.0,7030.0,6928.0,4103.0,2926.0
627,발달상권,2120056,구의역,264,191.0,73.0,33.0,24.0,36.0,45.0,53.0,61.0,12.0,16.0,,49.0,16.0,89.0,82.0,143.0,93.0,,52.0,86.0,48.0,40.0,8.0
628,발달상권,2120055,군자역,5072,3543.0,1514.0,668.0,673.0,711.0,734.0,757.0,841.0,673.0,15.0,,2110.0,645.0,1980.0,322.0,1837.0,2760.0,28.0,1775.0,1619.0,578.0,423.0,173.0
629,발달상권,2120053,건대입구역(건대),74628,49328.0,25300.0,9435.0,9262.0,9488.0,9579.0,11564.0,12841.0,12459.0,790.0,84.0,22790.0,14497.0,30820.0,5647.0,30867.0,39976.0,2951.0,31788.0,16515.0,10241.0,7209.0,2135.0
630,발달상권,2120052,성수역,15715,13952.0,1763.0,2381.0,2493.0,3137.0,3188.0,2753.0,962.0,801.0,11.0,93.0,11858.0,1158.0,2124.0,471.0,9266.0,4156.0,5.0,4100.0,4636.0,1713.0,1680.0,1289.0
631,발달상권,2120051,뚝섬역,5689,4327.0,1357.0,593.0,759.0,888.0,913.0,1174.0,899.0,458.0,11.0,5.0,2202.0,270.0,1955.0,1246.0,2100.0,2999.0,73.0,1998.0,1937.0,454.0,499.0,137.0
632,발달상권,2120049,왕십리역(왕십리),42800,28647.0,14153.0,5690.0,5151.0,5539.0,5744.0,6523.0,7281.0,6872.0,,58.0,15637.0,8599.0,17422.0,1084.0,16960.0,22737.0,409.0,7602.0,10773.0,9581.0,7159.0,4173.0
633,발달상권,2120047,한남오거리,57228,41977.0,15251.0,7404.0,7954.0,8545.0,8126.0,9948.0,8105.0,7146.0,616.0,3806.0,20098.0,8861.0,16769.0,7078.0,21579.0,26497.0,816.0,11135.0,17280.0,9490.0,6534.0,2819.0
634,발달상권,2120046,이태원(이태원역),622098,295423.0,326675.0,47781.0,33922.0,42637.0,55362.0,115721.0,186152.0,140523.0,147005.0,6930.0,39986.0,56105.0,178376.0,193696.0,334988.0,275451.0,7217.0,294623.0,213131.0,51010.0,32982.0,11474.0
635,발달상권,2120045,남영동 먹자골목,18615,13956.0,4659.0,1879.0,2764.0,3019.0,2978.0,3316.0,2825.0,1834.0,525.0,1604.0,9056.0,2031.0,2217.0,3182.0,7950.0,8940.0,30.0,5105.0,5758.0,3387.0,1816.0,791.0
636,발달상권,2120044,삼각지역,14304,9743.0,4561.0,1797.0,1762.0,1544.0,1990.0,2650.0,2505.0,2056.0,,5.0,3845.0,2010.0,5937.0,2507.0,5685.0,7892.0,121.0,6636.0,4307.0,1392.0,892.0,226.0
637,발달상권,2120043,서울역,51576,48989.0,2587.0,8821.0,10103.0,10195.0,10116.0,9754.0,1459.0,1128.0,,2001.0,37824.0,2568.0,8840.0,343.0,15108.0,19290.0,15.0,8811.0,13211.0,7885.0,3206.0,1267.0
638,발달상권,2120042,"숙대입구역(남영역, 남영동)",8102,7055.0,1047.0,1082.0,1544.0,1642.0,1359.0,1428.0,278.0,769.0,,1459.0,3834.0,1251.0,1553.0,5.0,3082.0,4654.0,100.0,2432.0,2436.0,1310.0,998.0,461.0
639,발달상권,2120041,신용산역(용산역),116671,79455.0,37216.0,14593.0,14382.0,15526.0,15449.0,19505.0,18894.0,18322.0,24.0,4897.0,43146.0,26024.0,38539.0,4041.0,50668.0,56703.0,1518.0,31395.0,35154.0,22336.0,11789.0,5179.0
640,발달상권,2120040,용산전자상가(용산역),14774,14634.0,140.0,281.0,3558.0,3621.0,3853.0,3321.0,90.0,50.0,,437.0,10985.0,2864.0,488.0,,7642.0,5734.0,53.0,4061.0,5074.0,2184.0,1479.0,526.0
641,발달상권,2120039,신당역,262,181.0,81.0,24.0,42.0,33.0,25.0,57.0,43.0,38.0,118.0,5.0,,,15.0,124.0,143.0,119.0,,143.0,95.0,24.0,,
642,발달상권,2120038,약수역,13520,10600.0,2920.0,2095.0,1950.0,1985.0,2210.0,2360.0,1647.0,1273.0,214.0,36.0,5152.0,2219.0,4109.0,1790.0,6577.0,6667.0,199.0,3037.0,3826.0,2138.0,2224.0,1817.0
643,발달상권,2120037,동대문역사문화공원역,74328,44375.0,29953.0,9024.0,8003.0,8582.0,8623.0,10143.0,14517.0,15436.0,38.0,750.0,17587.0,18778.0,32684.0,4491.0,44416.0,28031.0,794.0,27911.0,25943.0,9258.0,6131.0,2414.0
644,발달상권,2120036,장충동족발거리(남소영길),35960,28111.0,7849.0,5147.0,5430.0,6059.0,5849.0,5626.0,4305.0,3544.0,,20.0,19985.0,5159.0,10750.0,46.0,15396.0,17260.0,556.0,9390.0,9670.0,5510.0,4625.0,2906.0
645,발달상권,2120035,퇴계로5가,2376,2180.0,184.0,413.0,438.0,439.0,415.0,475.0,184.0,184.0,,24.0,1304.0,439.0,573.0,24.0,1650.0,519.0,12.0,431.0,587.0,432.0,384.0,334.0
646,발달상권,2120034,중구청(퇴계로4가),4343,3204.0,1139.0,684.0,693.0,552.0,503.0,772.0,993.0,146.0,,,54.0,2600.0,1655.0,34.0,786.0,3557.0,190.0,2983.0,713.0,143.0,275.0,39.0
647,발달상권,2120032,충무로역,29576,24955.0,4621.0,3820.0,4971.0,5274.0,5113.0,5777.0,2785.0,1836.0,207.0,77.0,13683.0,4153.0,9538.0,1918.0,14638.0,11460.0,397.0,8614.0,5773.0,3983.0,5176.0,2151.0
648,발달상권,2120031,을지로3가역,26909,24526.0,2383.0,4291.0,4686.0,4958.0,5184.0,5407.0,1256.0,1127.0,20.0,25.0,18292.0,1757.0,6346.0,469.0,9352.0,12626.0,51.0,5677.0,8646.0,5549.0,1581.0,472.0
649,발달상권,2120030,중부경찰서(영화인의거리),5418,4223.0,1195.0,652.0,827.0,897.0,752.0,1095.0,840.0,355.0,275.0,4.0,2968.0,322.0,1138.0,711.0,3092.0,1729.0,36.0,1784.0,1250.0,950.0,553.0,249.0
650,발달상권,2120029,을지로2가,2168,1517.0,651.0,269.0,261.0,312.0,289.0,386.0,316.0,335.0,,,858.0,350.0,887.0,73.0,554.0,1378.0,23.0,986.0,496.0,234.0,108.0,84.0
651,발달상권,2120028,명동(명동거리),39462,27493.0,11969.0,4704.0,5165.0,5376.0,5587.0,6661.0,6256.0,5713.0,88.0,229.0,16984.0,7460.0,12789.0,1912.0,15501.0,18172.0,266.0,8465.0,10347.0,7100.0,4639.0,2853.0
652,발달상권,2120027,명동역(명동재미로),4555,3839.0,716.0,100.0,974.0,918.0,929.0,918.0,470.0,246.0,,11.0,2854.0,471.0,1141.0,78.0,2014.0,2116.0,100.0,1467.0,1444.0,649.0,302.0,168.0
653,발달상권,2120026,을지로입구역,17397,16221.0,1176.0,2791.0,3198.0,3417.0,3804.0,3011.0,995.0,181.0,,424.0,12524.0,966.0,3273.0,210.0,5312.0,6480.0,3.0,2605.0,4187.0,2932.0,1473.0,589.0
654,발달상권,2120023,서울시청,24288,19347.0,4881.0,3145.0,3715.0,3896.0,3909.0,4682.0,2596.0,2285.0,43.0,60.0,11015.0,2333.0,9427.0,1410.0,7371.0,9834.0,36.0,3137.0,5953.0,4398.0,2547.0,1138.0
655,발달상권,2120022,북창동(시청역_6번),3513,2843.0,670.0,463.0,546.0,596.0,536.0,702.0,435.0,235.0,61.0,,116.0,179.0,954.0,2203.0,1687.0,1172.0,5.0,566.0,1097.0,707.0,383.0,100.0
656,발달상권,2120021,시청역_8번,18342,18054.0,288.0,3022.0,3752.0,3676.0,3902.0,3702.0,134.0,154.0,30.0,150.0,15546.0,411.0,1195.0,856.0,8289.0,6870.0,26.0,2485.0,5077.0,4130.0,2375.0,1070.0
657,발달상권,2120020,시청역_1번,24981,23100.0,1881.0,3760.0,4397.0,5054.0,4887.0,5002.0,898.0,983.0,6.0,29.0,18397.0,2128.0,4124.0,297.0,8770.0,11677.0,162.0,4768.0,6664.0,5237.0,2587.0,1030.0
658,발달상권,2120019,경찰청앞교차로,3147,3047.0,100.0,477.0,505.0,467.0,920.0,678.0,44.0,56.0,,74.0,2564.0,137.0,335.0,37.0,1151.0,1087.0,17.0,370.0,887.0,664.0,223.0,77.0
659,발달상권,2120018,중림동,1817,1789.0,14.0,362.0,311.0,385.0,398.0,333.0,14.0,14.0,,7.0,1699.0,22.0,75.0,7.0,435.0,1146.0,7.0,428.0,421.0,421.0,258.0,51.0
660,발달상권,2120017,동묘앞역(동묘),16298,10469.0,5738.0,1547.0,2093.0,1820.0,2276.0,2733.0,3279.0,2459.0,273.0,91.0,6646.0,3825.0,3825.0,1638.0,10381.0,5644.0,94.0,5735.0,5828.0,2054.0,923.0,1390.0
661,발달상권,2120014,종로5가역,3159,3104.0,55.0,520.0,691.0,594.0,644.0,655.0,55.0,55.0,,11.0,2770.0,152.0,215.0,11.0,1282.0,1063.0,22.0,554.0,747.0,583.0,256.0,182.0
662,발달상권,2120013,이화사거리,5292,5217.0,60.0,1013.0,998.0,1195.0,1149.0,862.0,60.0,60.0,,135.0,5142.0,,15.0,,2957.0,2229.0,,820.0,1532.0,1410.0,1059.0,366.0
663,발달상권,2120012,대학로(혜화역),88949,56024.0,32925.0,8854.0,9877.0,11838.0,11582.0,13873.0,17024.0,15901.0,1734.0,441.0,25545.0,13664.0,38887.0,8678.0,34193.0,51474.0,2739.0,34442.0,20499.0,13748.0,10991.0,3245.0
664,발달상권,2120009,종로3가역,58985,45791.0,13194.0,8439.0,8352.0,9312.0,9868.0,9820.0,7820.0,5374.0,29.0,74.0,30712.0,9954.0,17169.0,1047.0,27775.0,27990.0,1088.0,18786.0,13221.0,10698.0,8369.0,3603.0
665,발달상권,2120008,인사동,17342,11841.0,5501.0,1743.0,2116.0,2417.0,2690.0,2875.0,3206.0,2295.0,,76.0,8416.0,3313.0,5145.0,392.0,7088.0,8845.0,234.0,2926.0,4414.0,4123.0,2547.0,1691.0
666,발달상권,2120007,북촌(안국역),135554,90952.0,44602.0,15959.0,16032.0,17795.0,18242.0,22924.0,22872.0,21730.0,83.0,1731.0,51935.0,33176.0,47392.0,1237.0,48606.0,80797.0,2028.0,51108.0,37825.0,19652.0,13447.0,5342.0
667,발달상권,2120006,종각역,95195,80651.0,14544.0,13882.0,15190.0,16833.0,16514.0,18232.0,8613.0,5931.0,401.0,3645.0,44853.0,9112.0,25608.0,11576.0,38431.0,42533.0,286.0,20921.0,27446.0,18175.0,10335.0,3807.0
668,발달상권,2120005,삼청동,45779,26930.0,18849.0,4755.0,3165.0,5839.0,5560.0,7611.0,10662.0,8187.0,61.0,2369.0,20820.0,9866.0,11740.0,923.0,18039.0,23718.0,291.0,8524.0,12637.0,10015.0,6802.0,3494.0
669,발달상권,2120004,종로구청,20788,18468.0,2320.0,3435.0,3691.0,3766.0,3733.0,3843.0,1258.0,1062.0,95.0,164.0,10056.0,2686.0,5770.0,2017.0,7436.0,9006.0,10.0,2252.0,4756.0,4483.0,3123.0,1815.0
670,발달상권,2120003,광화문역,110561,84584.0,25977.0,15104.0,15951.0,17251.0,17555.0,18723.0,14268.0,11709.0,89.0,51.0,50385.0,15306.0,38813.0,5917.0,37541.0,52238.0,434.0,19677.0,31341.0,21637.0,11807.0,4876.0
671,발달상권,2120002,서촌(경복궁역),56496,34704.0,21792.0,5653.0,5954.0,6745.0,7185.0,9167.0,11998.0,9794.0,336.0,964.0,18824.0,13223.0,19771.0,3378.0,19936.0,33262.0,430.0,18297.0,16776.0,8054.0,6192.0,3441.0
672,발달상권,2120001,서대문역,10284,9725.0,559.0,1637.0,2070.0,2268.0,1992.0,1758.0,230.0,329.0,,,6737.0,846.0,2536.0,165.0,4071.0,5199.0,227.0,2876.0,2640.0,1722.0,1472.0,334.0
673,골목상권,2111089,상일여고(상일초등학교),4249,3736.0,513.0,472.0,798.0,760.0,747.0,959.0,6.0,507.0,,28.0,2897.0,350.0,918.0,56.0,1901.0,2106.0,6.0,784.0,1154.0,1456.0,528.0,80.0
674,골목상권,2111086,한영중고,475,406.0,69.0,43.0,81.0,56.0,94.0,132.0,38.0,31.0,168.0,12.0,56.0,25.0,126.0,88.0,256.0,131.0,12.0,25.0,75.0,150.0,106.0,18.0
675,골목상권,2111085,묘곡초등학교(고덕아이파크아파트),694,624.0,70.0,94.0,149.0,125.0,84.0,172.0,66.0,4.0,,22.0,344.0,99.0,229.0,,505.0,167.0,23.0,75.0,139.0,214.0,133.0,87.0
676,골목상권,2111080,굽은다리역 3번,2651,1307.0,1344.0,5.0,285.0,265.0,371.0,381.0,512.0,832.0,,41.0,1122.0,571.0,917.0,,1272.0,1353.0,15.0,274.0,485.0,589.0,653.0,607.0
677,골목상권,2111078,굽은다리역 4번,235,130.0,105.0,10.0,45.0,20.0,20.0,35.0,60.0,45.0,,,50.0,10.0,105.0,70.0,128.0,87.0,,51.0,36.0,56.0,46.0,26.0
678,골목상권,2111076,둔촌2동주민센터,10244,7262.0,2971.0,1441.0,1474.0,1431.0,1261.0,1655.0,1335.0,1636.0,,11.0,4869.0,1753.0,3600.0,11.0,5843.0,3396.0,32.0,972.0,2018.0,2349.0,2510.0,1356.0
679,골목상권,2111061,암사역 1번,455,298.0,154.0,40.0,61.0,61.0,58.0,78.0,96.0,58.0,,2.0,190.0,77.0,149.0,36.0,220.0,212.0,1.0,57.0,158.0,117.0,71.0,29.0
680,골목상권,2111059,강동역 4번(강풀만화거리),557,395.0,162.0,105.0,53.0,93.0,81.0,63.0,58.0,104.0,,34.0,280.0,53.0,167.0,23.0,260.0,139.0,6.0,64.0,87.0,145.0,29.0,69.0
681,골목상권,2111046,마천역(마천초등학교),307,220.0,82.0,35.0,68.0,30.0,35.0,87.0,35.0,47.0,,5.0,128.0,45.0,56.0,,102.0,112.0,5.0,50.0,56.0,45.0,20.0,41.0
682,골목상권,2111042,거여역 1번(거여공원),4468,3109.0,1359.0,624.0,585.0,585.0,630.0,685.0,691.0,668.0,,6.0,1559.0,807.0,1939.0,157.0,2620.0,1702.0,33.0,438.0,1235.0,1287.0,914.0,416.0
683,골목상권,2111032,방이역 1번,16858,11496.0,5362.0,1975.0,2475.0,2039.0,2685.0,2322.0,2602.0,2760.0,,,6068.0,3225.0,7072.0,493.0,6738.0,8121.0,424.0,1436.0,2394.0,3686.0,3574.0,3349.0
684,골목상권,2111024,경찰병원역 4번(건너말공원),215,138.0,54.0,8.0,15.0,23.0,38.0,54.0,38.0,16.0,,,68.0,23.0,70.0,31.0,38.0,69.0,,8.0,38.0,16.0,31.0,15.0
685,골목상권,2111022,석촌중학교(방이육교),494,398.0,96.0,84.0,65.0,70.0,102.0,77.0,40.0,56.0,,,280.0,51.0,159.0,4.0,230.0,120.0,,54.0,131.0,56.0,67.0,41.0
686,골목상권,2111021,방이역 4번,8803,6071.0,2732.0,1149.0,1127.0,1271.0,1135.0,1389.0,1301.0,1431.0,,5.0,3772.0,1508.0,3281.0,237.0,3660.0,4540.0,181.0,1350.0,2010.0,2306.0,1686.0,666.0
687,골목상권,2111019,한성백제역 3번,21664,13500.0,8164.0,2491.0,2575.0,2660.0,2407.0,3367.0,4022.0,4142.0,,,8233.0,3602.0,9240.0,589.0,8619.0,10824.0,152.0,2205.0,5201.0,5352.0,3636.0,2895.0
688,골목상권,2111013,송파나루역 1번(송리단길),18824,10750.0,8074.0,1991.0,1609.0,1860.0,1992.0,3298.0,4522.0,3552.0,321.0,609.0,3607.0,3524.0,7528.0,3235.0,7754.0,9936.0,142.0,6799.0,6398.0,2432.0,1355.0,565.0
689,골목상권,2111010,석촌역 7번,6026,3858.0,2168.0,354.0,836.0,891.0,767.0,1010.0,1066.0,1102.0,62.0,,1218.0,508.0,2798.0,1440.0,3507.0,1956.0,6.0,862.0,2035.0,1207.0,831.0,522.0
690,골목상권,2111000,대왕초등학교(세곡동사거리서남측),1941,1543.0,398.0,180.0,265.0,375.0,289.0,434.0,350.0,48.0,12.0,,84.0,156.0,832.0,857.0,1229.0,531.0,,108.0,483.0,543.0,398.0,229.0
691,골목상권,2110997,대청초등학교,191,123.0,56.0,10.0,23.0,34.0,38.0,18.0,34.0,22.0,,28.0,56.0,12.0,77.0,6.0,39.0,106.0,12.0,12.0,17.0,28.0,6.0,84.0
692,골목상권,2110992,도곡초등학교,2980,1314.0,1666.0,276.0,320.0,372.0,276.0,346.0,833.0,833.0,,,838.0,411.0,1726.0,5.0,1279.0,1597.0,490.0,196.0,98.0,1033.0,1016.0,43.0
693,골목상권,2110991,삼성중앙역 5번,924,832.0,92.0,46.0,185.0,108.0,215.0,278.0,92.0,92.0,585.0,,,,46.0,293.0,631.0,45.0,,15.0,262.0,277.0,107.0,15.0
694,골목상권,2110979,청담초등학교,384,262.0,122.0,60.0,38.0,51.0,58.0,55.0,63.0,59.0,,,81.0,143.0,140.0,20.0,152.0,195.0,,123.0,105.0,42.0,37.0,37.0
695,골목상권,2110978,도곡2동주민센터(대치중학교),534,422.0,105.0,78.0,33.0,100.0,92.0,119.0,105.0,105.0,,,158.0,53.0,263.0,53.0,231.0,191.0,7.0,73.0,139.0,53.0,79.0,79.0
696,골목상권,2110977,논현로18길,476,291.0,156.0,109.0,34.0,22.0,63.0,63.0,104.0,52.0,,,,,351.0,74.0,161.0,155.0,,39.0,86.0,121.0,69.0,29.0
697,골목상권,2110976,언북초등학교,2877,2045.0,832.0,334.0,473.0,392.0,432.0,414.0,418.0,414.0,,59.0,1450.0,997.0,371.0,,942.0,1685.0,12.0,883.0,1090.0,355.0,228.0,59.0
698,골목상권,2110962,도산공원북측,993,633.0,360.0,66.0,36.0,138.0,132.0,261.0,204.0,156.0,,,66.0,311.0,240.0,310.0,360.0,390.0,6.0,210.0,306.0,96.0,90.0,42.0
699,골목상권,2110955,논현초등학교,9027,7442.0,1585.0,1420.0,1524.0,1535.0,1451.0,1512.0,793.0,792.0,574.0,12.0,4173.0,1357.0,2221.0,690.0,3655.0,4105.0,160.0,1978.0,2376.0,2014.0,880.0,350.0
700,골목상권,2110954,국기원,2550,1989.0,561.0,131.0,322.0,576.0,407.0,553.0,412.0,149.0,,,1376.0,331.0,838.0,5.0,661.0,1259.0,14.0,693.0,648.0,285.0,186.0,96.0
701,골목상권,2110951,신사은행나무공원,10216,7834.0,2264.0,1499.0,1367.0,1736.0,1606.0,1626.0,1197.0,1067.0,,,6019.0,1155.0,2924.0,118.0,2488.0,5013.0,157.0,3175.0,2412.0,959.0,566.0,231.0
702,골목상권,2110949,한남IC,665,377.0,248.0,79.0,50.0,60.0,99.0,89.0,149.0,99.0,,,79.0,89.0,358.0,99.0,278.0,228.0,40.0,139.0,208.0,60.0,79.0,20.0
703,골목상권,2110943,법제교육센터(버들어린이공원),477,447.0,30.0,54.0,95.0,113.0,72.0,113.0,30.0,30.0,,,303.0,,174.0,,108.0,192.0,,72.0,108.0,90.0,30.0,
704,골목상권,2110941,언남고등학교,2614,1197.0,282.0,281.0,265.0,207.0,266.0,178.0,282.0,282.0,,,1135.0,45.0,784.0,650.0,488.0,680.0,,326.0,459.0,221.0,148.0,15.0
705,골목상권,2110940,양재근린공원(양재2동주민센터),514,460.0,24.0,47.0,83.0,95.0,94.0,141.0,24.0,24.0,,,319.0,30.0,99.0,66.0,129.0,212.0,,112.0,159.0,48.0,18.0,6.0
706,골목상권,2110939,양재역 8번(양재동우체국),1928,1398.0,530.0,142.0,324.0,311.0,284.0,337.0,305.0,225.0,10.0,,809.0,167.0,658.0,284.0,721.0,1035.0,5.0,648.0,638.0,299.0,127.0,40.0
707,골목상권,2110921,서울프랑스학교,237,215.0,19.0,45.0,39.0,48.0,35.0,48.0,19.0,19.0,,,26.0,12.0,92.0,104.0,63.0,50.0,3.0,8.0,17.0,36.0,39.0,13.0
708,골목상권,2110915,서래초등학교,4031,2473.0,1558.0,493.0,333.0,403.0,569.0,675.0,866.0,692.0,,58.0,1230.0,1047.0,1397.0,299.0,1484.0,1932.0,8.0,473.0,1168.0,691.0,556.0,520.0
